date,core,mkt,wedge
2014-05-01,1.62365625697789,1.263270642346348,0.36038561463154206
2014-06-01,1.5635448842467259,1.1665077085931674,0.39703717565355845
2014-07-01,1.6103213221808854,1.192308094924055,0.41801322725683043
2014-08-01,1.5397485995065185,1.1822309639890394,0.35751763551747917
2014-09-01,1.5548480585553692,1.18615903936794,0.36868901918742925
2014-10-01,1.4709143321753215,1.118269240809,0.3526450913663215
2014-11-01,1.392578536791067,1.0679682529749712,0.3246102838160958
2014-12-01,1.3563462895293865,1.0241076823703343,0.3322386071590522
2015-01-01,1.2097113523521053,0.935212089022186,0.27449926332991925
2015-02-01,1.2774816263445121,1.0107739551345585,0.26670767120995365
2015-03-01,1.2808398950131306,1.0156453038099755,0.26519459120315503
2015-04-01,1.2943728841981805,1.0798239056400094,0.21454897855817112
2015-05-01,1.2472011216439594,1.0224821635971493,0.22471895804681008
2015-06-01,1.254154386404971,0.989370739489881,0.26478364691508993
2015-07-01,1.1789500041732737,0.9661935697438562,0.2127564344294175
2015-08-01,1.2212546279397163,0.9616179998345631,0.2596366281051532
2015-09-01,1.2321248164310905,1.0390200574249553,0.19310475900613522
2015-10-01,1.1779886779886617,1.044979554747849,0.1330091232408126
2015-11-01,1.1967020513407034,1.0649385493308072,0.13176350200989617
2015-12-01,1.191700692994213,1.038476214047801,0.1532244789464121
2016-01-01,1.4062402560957699,1.193780373301423,0.2124598827943469
2016-02-01,1.4658859681907055,1.2634486170081116,0.20243735118259387
2016-03-01,1.4574479112677619,1.2215453011155564,0.23590261015220548
2016-04-01,1.5199486797450534,1.2007971074040613,0.3191515723409921
2016-05-01,1.5687328193787042,1.2841569319838042,0.28457588739490003
2016-06-01,1.5524039553270974,1.3264123265046557,0.22599162882244173
2016-07-01,1.5993318072140106,1.342185610950608,0.2571461962634025
2016-08-01,1.6969584569733076,1.421519428114948,0.2754390288583597
2016-09-01,1.6852545372237682,1.3278407000040904,0.3574138372196778
2016-10-01,1.7824083597317797,1.394906801831275,0.3875015579005048
2016-11-01,1.7188591624542893,1.3539039606285552,0.36495520182573404
2016-12-01,1.770093227647962,1.4452518984241047,0.3248413292238572
2017-01-01,1.863334939067518,1.5661323871283495,0.29720255193916856
2017-02-01,1.867275108455435,1.5204249862612151,0.34685012219421996
2017-03-01,1.6786546242183897,1.3155888124116943,0.3630658118066954
2017-04-01,1.6368213459441172,1.2667350108098718,0.3700863351342454
2017-05-01,1.545521142810613,1.1361217809038315,0.4093993619067815
2017-06-01,1.5764438029800987,1.1602243505375975,0.41621945244250114
2017-07-01,1.5031107592688553,1.0312196700096976,0.4718910892591577
2017-08-01,1.433593710424197,1.0118146016358631,0.4217791087883338
2017-09-01,1.4225873687192525,1.028983021780161,0.3936043469390915
2017-10-01,1.5410111053849596,1.2134527972908815,0.32755830809407804
2017-11-01,1.5453764961365524,1.180677983176337,0.3646985129602154
2017-12-01,1.5768765133171936,1.1409368963296806,0.43593961698751293
2018-01-01,1.6320370277204788,1.141428743524875,0.49060828419560387
2018-02-01,1.6442181175359671,1.1949155940494727,0.44930252348649447
2018-03-01,1.909183171052753,1.5423519613057213,0.36683120974703165
2018-04-01,1.8842192874261698,1.6237508644969756,0.26046842292919425
2018-05-01,1.9809023776840462,1.7847479707385316,0.19615440694551456
2018-06-01,1.9362198184856405,1.6933546837469837,0.24286513473865678
2018-07-01,1.9958004199579937,1.8072289156626509,0.18857150429534286
2018-08-01,1.8957629996604108,1.6834612923864345,0.21230170727397635
2018-09-01,1.9602952913008842,1.7064914575573686,0.25380383374351556
2018-10-01,1.8709073900841755,1.5623599701269697,0.3085474199572058
2018-11-01,2.0102451882429095,1.7603074564154664,0.24993773182744317
2018-12-01,2.0380799141860972,1.7995344487993226,0.23854546538677468
2019-01-01,1.844426623897344,1.7657743501176215,0.07865227377972239
2019-02-01,1.7441056147354805,1.6345048936085904,0.10960072112689012
2019-03-01,1.61606799514884,1.4606186382053687,0.15544935694347117
2019-04-01,1.6367788035668518,1.4656422294331728,0.171136574133679
2019-05-01,1.563175476517964,1.3793307144755795,0.18384476204238442
2019-06-01,1.6569813098790576,1.4998228555682447,0.15715845431081288
2019-07-01,1.6391192674940713,1.4861703591578346,0.15294890833623676
2019-08-01,1.745804579673771,1.6152817649140783,0.13052281475969263
2019-09-01,1.6320140893302693,1.5512095507383084,0.0808045385919609
2019-10-01,1.6235859562745425,1.5746024275937742,0.048983528680768273
2019-11-01,1.4977183197472543,1.4294799667335267,0.0682383530137276
2019-12-01,1.544751058548699,1.4560023452386828,0.08874871331001621
2020-01-01,1.5913288616700605,1.4483848314606806,0.14294403020937985
2020-02-01,1.6976972310441596,1.5838515370669937,0.11384569397716593
2020-03-01,1.5272953094374042,1.4814742665679503,0.045821042869453876
2020-04-01,0.9954970222243897,1.094532199270959,-0.09903517704656917
2020-05-01,0.9973783749794407,1.1012702482228187,-0.10389187324337801
2020-06-01,0.9704519119350996,1.082066397766046,-0.11161448583094646
2020-07-01,1.2143366963097257,1.2261501210653725,-0.011813424755646729
2020-08-01,1.3931038469319867,1.3961048384756092,-0.0030009915436224333
2020-09-01,1.4796915464076354,1.3960323291697163,0.08365921723791914
2020-10-01,1.4217326104510208,1.2828185328185304,0.13891407763249042
2020-11-01,1.453521884486797,1.2723554492311884,0.1811664352556086
2020-12-01,1.508790092214496,1.3118227787141779,0.19696731350031804
2021-01-01,1.6974939477738316,1.3392556699643343,0.35823827780949724
2021-02-01,1.7094670091967412,1.3643821421375213,0.3450848670592199
2021-03-01,2.1991360195733556,1.7650615707992312,0.4340744487741244
2021-04-01,3.1306032044336574,2.455745617830596,0.6748575866030615
2021-05-01,3.5411199019175887,2.771213955007412,0.7699059469101766
2021-06-01,3.8617128102137466,3.0052181253117594,0.8564946849019872
2021-07-01,3.92711817566731,3.163152053274132,0.7639661223931782
2021-08-01,3.9584580447155737,3.1573824927005223,0.8010755520150514
2021-09-01,4.013850678303776,3.2427536231884213,0.7710970551153551
2021-10-01,4.436672448273571,3.7091747753242643,0.7274976729493066
2021-11-01,4.8908669097107005,4.127256274705915,0.7636106350047855
2021-12-01,5.2145501246505965,4.454923136889555,0.7596269877610418
2022-01-01,5.35843659732218,4.760639811775413,0.597796785546767
2022-02-01,5.602764293293028,5.0310000473283045,0.5717642459647232
2022-03-01,5.593221924008485,5.09016486211189,0.5030570618965946
2022-04-01,5.345023150300299,4.8622776969640125,0.48274545333628627
2022-05-01,5.184136763522318,4.826574197829725,0.3575625656925929
2022-06-01,5.31569109508947,5.096614983470693,0.21907611161877671
2022-07-01,5.107374057840786,4.920146166830519,0.1872278910102665
2022-08-01,5.362447330658338,5.165061834595908,0.19738549606242994
2022-09-01,5.606479327988612,5.433086136995402,0.1733931909932096
2022-10-01,5.459759683450094,5.294933882246999,0.16482580120309454
2022-11-01,5.20808883271644,5.0156424376589515,0.1924463950574884
2022-12-01,4.9668814733705435,4.860156726402298,0.1067247469682453
2023-01-01,4.937665213974429,4.8033036296457166,0.1343615843287127
2023-02-01,4.855603371625716,4.729632299927911,0.12597107169780575
2023-03-01,4.783286394955444,4.6892528606686135,0.09403353428683037
2023-04-01,4.789642299240104,4.680675878857299,0.10896642038280557
2023-05-01,4.731625374880166,4.625741161785024,0.10588421309514207
2023-06-01,4.383786808421353,4.090981587481601,0.29280522093975136
2023-07-01,4.299124123250864,4.02026041528547,0.2788637079653933
2023-08-01,3.8282036156702226,3.6149346936980686,0.21326892197215397
2023-09-01,3.687774208035388,3.4923443467292703,0.19542986130611784
2023-10-01,3.4740628549791763,3.3530279360812765,0.12103491889789986
2023-11-01,3.2907438711504255,3.2804592294492174,0.01028464170120813
2023-12-01,3.1123879882344996,3.0187565639294256,0.09363142430507398
2024-01-01,3.159014510020852,2.9603898797179617,0.19862463030289046
2024-02-01,3.059467984974007,2.762288310615446,0.29717967435856085
2024-03-01,3.122173857921662,2.7389627089584145,0.38321114896324726
2024-04-01,3.006720905553606,2.602465673785548,0.4042552317680581
2024-05-01,2.7711764063720334,2.3529311505586126,0.41824525581342087
2024-06-01,2.7531619063573265,2.43456054479676,0.3186013615605665
2024-07-01,2.8062163337682744,2.4227745910346377,0.38344174273363674
2024-08-01,2.873279917118543,2.496498450829754,0.37678146628878917
2024-09-01,2.838627996468368,2.457871706545034,0.3807562899233341
2024-10-01,2.9865021082658982,2.469917669411026,0.5165844388548724
2024-11-01,2.980710120125618,2.4846711142223477,0.49603900590327044
2024-12-01,2.9885896245190446,2.4980832582082835,0.49050636631076117
2025-01-01,2.7801380994415092,2.3876663813216403,0.3924717181198689
2025-02-01,2.9686432938117457,2.5322815655931086,0.43636172821863717
2025-03-01,2.670294814316976,2.2645917643622893,0.40570304995468653
2025-04-01,2.614795918367352,2.403133072243979,0.21166284612337272
2025-05-01,2.783883382495933,2.5178178911609894,0.2660654913349436
2025-06-01,2.8073722050588,2.630157477043249,0.17721472801555116
2025-07-01,2.86304724556794,2.6309675920548337,0.23207965351310644
2025-08-01,2.912416347215907,2.6071257018866145,0.3052906453292925
2025-09-01,2.825069249833967,2.555036966668034,0.270032283165933
2025-10-01,2.75453840687383,2.4985578903996775,0.25598051647415243
2025-11-01,2.8290927864990767,2.503435846370339,0.3256569401287379
2025-12-01,2.971110180682146,2.7347603077530147,0.23634987292913134
2026-01-01,3.104657789335974,2.8270723530520625,0.2775854362839114
2026-02-01,3.0492628550881085,2.8878979435161156,0.16136491157199284
2026-03-01,3.253849776876594,3.09809969076118,0.15575008611541374
2026-04-01,3.318672212395035,3.107556105261433,0.21111610713360207
2026-05-01,3.412035932904045,3.163374699499699,0.24866123340434587
