date,Core PCE,Market-based core PCE,Core PCE less info proc equip,Mkt-based core PCE less info proc equip
2013-06-01,1.3616606708435341,0.8343999136067204,1.4907227188508232,0.9770525349073411
2013-07-01,1.6796813312766057,1.6840131829366278,1.7824025561664625,1.8038875829799572
2013-08-01,1.6432560473525593,1.4910064546767243,1.7461457739723185,1.6087363504222463
2013-09-01,1.4256829031823903,1.1536479962488855,1.488574397553566,1.2230852081207333
2013-10-01,1.5953955367454586,1.0256003073278341,1.632263042661819,1.0606502739620716
2013-11-01,1.829620715214264,1.2656141067838966,1.8995122552797783,1.3391522752663532
2013-12-01,1.7802706297261217,1.2557792876516594,1.8950111447632478,1.381965638332705
2014-01-01,1.533507507813292,1.0398126475622993,1.6507768657138433,1.1694164587570333
2014-02-01,1.0541097396491006,0.7614231932628446,1.1443514761071638,0.8625153502273664
2014-03-01,1.2229103442183753,0.8738091246515589,1.3180469585729604,0.979773631341474
2014-04-01,1.4765908735611344,1.2177566405410678,1.5703337221272706,1.3233891465798564
2014-05-01,1.9700398278768905,1.536911270945751,2.0562687837761606,1.631274703005059
2014-06-01,1.8265526803649346,1.3834912118131593,1.8738545608512513,1.4324403374521344
2014-07-01,1.8361601984344889,1.4867460066526395,1.86152102581425,1.5114913240696026
2014-08-01,1.3079762174310394,1.1665085223142135,1.311797544767046,1.1690420801111934
2014-09-01,1.3909472824773728,1.2322662308587917,1.4693617843621887,1.321621697551123
2014-10-01,1.038995849175195,0.7302571238174904,1.1219830418029542,0.8227496977722515
2014-11-01,1.2405421698971741,0.8089608722202435,1.3322725472739938,0.9098492464105101
2014-12-01,0.9868311953699749,0.6086844440205796,1.0780125157923814,0.709732328251067
2015-01-01,0.49208093212540494,0.3101365893385166,0.6071587001758472,0.4419793740108924
2015-02-01,0.5960396775236187,0.5335334317585039,0.6954467435904776,0.6488441323107441
2015-03-01,0.9216192674226242,0.8400142165946978,0.951213992572697,0.8735013955612825
2015-04-01,1.8165562480430886,1.7990709347593503,1.836777521097166,1.822488200933603
2015-05-01,1.848144230622073,1.5839962298061616,1.8469264776878935,1.5791357870436284
2015-06-01,1.719277914099826,1.2780513887802547,1.7657152998858283,1.326401759099416
2015-07-01,1.372792006229151,1.0311638177410654,1.4582474502749632,1.1263283886104203
2015-08-01,1.2041678563640579,0.9229250168120151,1.2944009587761762,1.0245171276846543
2015-09-01,1.3027387481907793,1.4314880152879184,1.340607983160802,1.477519704280561
2015-10-01,1.0351559181193126,1.0450328391031327,1.0174458081760873,1.0244672867209426
2015-11-01,1.1423488840660134,1.2222520551932403,1.1873429733275431,1.2760653676370914
2015-12-01,0.8256230981275481,0.606518353140717,0.9229024519560758,0.7173702781583025
2016-01-01,1.4019709804398595,0.9023177692525586,1.5581243203159012,1.0778052462252052
2016-02-01,1.6706625452086898,1.3257288029592251,1.8084091078321984,1.4819860351683145
2016-03-01,1.9859545491675235,1.5728408925194781,2.144333007659016,1.7520490608544215
2016-04-01,2.273999006091154,1.8273086903615843,2.3366333850706633,1.8944272355851721
2016-05-01,2.261709739218576,1.6671171898287707,2.4434531234823087,1.8705542133774289
2016-06-01,2.1006172352138197,1.6984063321964005,2.229976627897945,1.8437183939828516
2016-07-01,1.6902363357631067,1.5969541737710813,1.85802904371426,1.791680893278902
2016-08-01,1.716198024585558,1.471530151744993,1.7907118492476837,1.5552711341584757
2016-09-01,1.8338757428704167,1.437207555129083,1.8976113752289026,1.5062165629200042
2016-10-01,1.7653664084789744,1.25546338920568,1.8998019623357898,1.4053089699783472
2016-11-01,1.2295021074721024,0.9525913887246773,1.3765880107599493,1.1207129783601388
2016-12-01,1.1625303499567696,1.073630986926588,1.346982043388567,1.2883964341794174
2017-01-01,1.7248521902252012,1.5856211780146179,1.756650703457563,1.620730396189174
2017-02-01,2.2653449907973577,1.993270614449827,2.2733913453764742,1.998888079615324
2017-03-01,1.6199180307451044,1.0545310149609355,1.6436143819578364,1.0744380901070105
2017-04-01,1.3673217364134294,0.6319381814368308,1.5078929950890663,0.785501345909756
2017-05-01,0.9758189013260754,0.13640236722838317,1.011707111807647,0.16619786106042422
2017-06-01,1.6906958841715225,1.0760337430562705,1.6474036171634898,1.0165537722087725
2017-07-01,1.156167968433297,0.655112882789477,1.0107094448845055,0.4775550388144145
2017-08-01,1.2684767123280594,0.9735714309291987,1.243550143244354,0.9400447018977687
2017-09-01,1.21829068542898,0.9118283670558558,1.298695609848921,1.0017062013190747
2017-10-01,1.917444638981003,1.987992751924872,2.0111607880390237,2.0994891715302666
2017-11-01,1.67647177296264,1.6293435437239046,1.764950407420729,1.7326857184761124
2017-12-01,1.7795105696760238,1.5223896293420358,1.8660975793036716,1.6200430298471735
2018-01-01,2.0901058711491505,1.2967741152780876,2.1398562087015405,1.3425594883891279
2018-02-01,2.6640963999397638,2.0506905512484686,2.793901701941559,2.193076150833728
2018-03-01,2.9562477134718934,2.668395651249811,3.072145862700526,2.8001084289755562
2018-04-01,2.3771742933881734,2.5652827944599332,2.568930976066097,2.7945991725509822
2018-05-01,2.320362020192679,2.4915442659021902,2.43037744952479,2.6242282639313164
2018-06-01,1.7986535664709313,1.67861327369776,1.8532283627458401,1.7410175650610649
2018-07-01,1.6000316197823938,1.3840007265590648,1.666184643365165,1.4584283846881263
2018-08-01,0.9307215516898948,0.5722530749957322,0.9229319647909406,0.5573890396545211
2018-09-01,1.3139482118803558,0.9639817359027747,1.2953406900182207,0.9365212497823183
2018-10-01,1.419172433411764,1.0103122473136938,1.4271300670220866,1.013184903208808
2018-11-01,2.134185668751476,1.93691304818846,2.1889920749708747,1.998458735552111
2018-12-01,2.0904529816158313,1.894398006488962,2.2257594480181497,2.0510643194981526
2019-01-01,1.9839962716293735,2.1107452367530977,2.168896372390061,2.3316602898945327
2019-02-01,1.5969001303932862,1.546979382401692,1.7620008631368034,1.7411549271061588
2019-03-01,1.2635478416228363,1.3079744416181205,1.3773833648424327,1.4428798467173376
2019-04-01,1.5447882169246308,1.3606647150576023,1.7768084984953747,1.6300170956772941
2019-05-01,1.5944815787033662,1.4661103917478657,1.8198228102119351,1.7286405404145277
2019-06-01,1.9626999213617102,1.8358581836577903,2.094373846481612,1.9884068336990968
2019-07-01,1.6093904139363069,1.466072078237457,1.6609760901674209,1.5241168378357095
2019-08-01,1.6586493753997678,1.5118174512457783,1.7448098599245787,1.6103054913344517
2019-09-01,1.2144529909229984,1.168598710188129,1.3908641969165414,1.3748322054524476
2019-10-01,1.3571878560266537,1.3628423680700497,1.4811976052612863,1.508343801841261
2019-11-01,1.1416900588430146,1.1933958391641575,1.3487886533213977,1.4369567330359212
2019-12-01,1.740277686593883,1.5128192191650847,1.9864699760404836,1.7966640703054981
2020-01-01,1.8545719297980545,1.6041552059707476,2.1136467801855074,1.9028766230519523
2020-02-01,2.3999669458061534,2.166593730494326,2.5047307090834803,2.2852840018025455
2020-03-01,1.1939361549530902,1.4097517900722334,1.2575305153420535,1.4887396781466888
2020-04-01,-0.8165714528069801,-0.04614009208935288,-0.6781878526612939,0.13866389388992317
2020-05-01,-1.1751770489774827,-0.4482815975341281,-0.9972981634508327,-0.21735107223854744
2020-06-01,-0.2558898744194571,0.2420876076623335,0.019366337163750913,0.5843080438405979
2020-07-01,2.492936467120943,1.9955114576968969,2.5166141691451482,2.0136913422692526
2020-08-01,3.2613036938810014,2.7011346728877506,3.3555876890375647,2.8005160086266745
2020-09-01,3.2718331565959824,2.4314058381214476,3.6381867613943353,2.8421838407741706
2020-10-01,2.1904992735241047,1.590012780037231,2.6441084822194094,2.109278015602012
2020-11-01,1.3829785212027046,0.7002915072634286,1.5969591870701016,0.9365670619805755
2020-12-01,1.8570209552591477,1.1760129183017831,1.591894736292443,0.851025349354062
2021-01-01,2.966850858699388,1.830809337030792,2.8016036882427153,1.6137702940608234
2021-02-01,3.437215027941143,2.5384573850799397,3.4704774965784058,2.5579653179191864
2021-03-01,3.9749645614657325,3.2366734274545284,4.088698674060698,3.353901213887589
2021-04-01,4.893443806316067,4.432097877832053,4.946261253586504,4.483900327889012
2021-05-01,6.138259861234352,5.19453955914404,6.121893738718476,5.154973126958851
2021-06-01,6.394771030442659,5.218524726560081,6.523462861361118,5.342197323192499
2021-07-01,5.696168285337877,4.841735074278164,5.8267322209361705,4.9750619527085815
2021-08-01,4.9362375647969525,4.253477693129115,5.075479947280082,4.40096315465579
2021-09-01,3.8782592029124485,3.3795281987798242,4.056544512437843,3.5773884670990075
2021-10-01,4.20944563054193,3.757934246965644,4.249809471831267,3.795522205038715
2021-11-01,5.069442641326449,4.5411257154870155,5.274713667664477,4.769921946538291
2021-12-01,6.642294793963166,6.01196862113651,6.714645976850253,6.083285733333876
2022-01-01,6.650426608718973,6.0237229049090235,6.845854871252222,6.2389567392201695
2022-02-01,6.274058469312083,6.144887721622716,6.362781721133848,6.246418289203426
2022-03-01,5.479906672891333,5.771007213507229,5.589780976269365,5.906697322135468
2022-04-01,4.84003701593696,4.837964599558453,5.088318485126964,5.12998986340758
2022-05-01,4.465239694429313,4.377950855593582,4.66844858799329,4.61494409251888
2022-06-01,5.280622972602811,5.244359103714147,5.326954208951329,5.2978314857675235
2022-07-01,4.7456258690920405,5.073355249763045,4.794575608917673,5.138155873562433
2022-08-01,5.64961028398423,5.606562177218222,5.670014961823622,5.629806706033658
2022-09-01,5.030296894071218,4.709794854756755,5.080119647847781,4.7616629467543525
2022-10-01,5.613990129134572,5.248441533577308,5.6493013467491915,5.282344827198893
2022-11-01,4.4550774239978885,3.948259124087228,4.711838199008489,4.239550562479488
2022-12-01,4.082185423604923,3.726382855314414,4.528390600652865,4.244263661066916
2023-01-01,4.554102064361221,4.0574157731149585,4.870238709952579,4.4189860717913865
2023-02-01,4.856972625189981,4.99326054875997,4.938328186287122,5.092393617392532
2023-03-01,4.743870969448372,5.083137585538244,4.735913514610379,5.080699248625886
2023-04-01,4.249746652698083,4.348151887952967,4.403042778991284,4.531156487709298
2023-05-01,3.9720494842716114,3.9643976384116097,4.187576466036935,4.2184657014298965
2023-06-01,3.6841989078399084,2.859128957135826,3.962482087607988,3.1679303641347634
2023-07-01,2.7981052480172686,2.4467711701743777,3.0886604541345397,2.7814766790556167
2023-08-01,2.051145880519978,1.5841954999807673,2.4165450411041345,2.004057070132248
